year,state,dtype,mrate,legal,pop,beertax
1973,22,suicide,8.830724,1.0,226482,0.7207207
1973,22,homicide,26.050636,1.0,226482,0.7207207
1973,22,other external,38.41365,1.0,226482,0.7207207
1973,22,internal,36.205967,1.0,226482,0.7207207
1974,22,all,153.13019,1.0,233788,0.6490872
1974,22,MVA,42.773796,1.0,233788,0.6490872
1974,22,suicide,8.554759,1.0,233788,0.6490872
1974,22,homicide,26.519753,1.0,233788,0.6490872
1974,22,other external,41.49058,1.0,233788,0.6490872
1974,22,internal,33.791298,1.0,233788,0.6490872
1975,22,all,153.31435,1.0,243291,0.5947955
1975,22,MVA,46.035408,1.0,243291,0.5947955
1975,22,suicide,12.330913,1.0,243291,0.5947955
1975,22,homicide,23.017704,1.0,243291,0.5947955
1975,22,other external,33.293465,1.0,243291,0.5947955
1975,22,internal,38.63686,1.0,243291,0.5947955
1976,22,all,148.95569,1.0,246382,0.56239015
1976,22,MVA,51.1401,1.0,246382,0.56239015
1976,22,suicide,12.5820875,1.0,246382,0.56239015
1976,22,homicide,19.887817,1.0,246382,0.56239015
1976,22,other external,36.934517,1.0,246382,0.56239015
1976,22,internal,28.411167,1.0,246382,0.56239015
1977,22,all,161.61873,1.0,252446,0.5280528
1977,22,MVA,57.0419,1.0,252446,0.5280528
1977,22,suicide,11.487605,1.0,252446,0.5280528
1977,22,homicide,24.559708,1.0,252446,0.5280528
1977,22,other external,37.63181,1.0,252446,0.5280528
1977,22,internal,30.897697,1.0,252446,0.5280528
1978,22,all,166.7884,1.0,256013,0.49079755
1978,22,MVA,60.934406,1.0,256013,0.49079755
1978,22,suicide,12.889971,1.0,256013,0.49079755
1978,22,homicide,25.389336,1.0,256013,0.49079755
1978,22,other external,37.498096,1.0,256013,0.49079755
1978,22,internal,30.076597,1.0,256013,0.49079755
1979,22,all,160.0548,1.0,259911,0.44077134
1979,22,MVA,64.25276,1.0,259911,0.44077134
1979,22,suicide,15.774631,1.0,259911,0.44077134
1979,22,homicide,27.317043,1.0,259911,0.44077134
1979,22,other external,31.549261,1.0,259911,0.44077134
1979,22,internal,21.161089,1.0,259911,0.44077134
1980,22,all,159.5664,1.0,263840,0.3883495
1980,22,MVA,61.779865,1.0,263840,0.3883495
1980,22,suicide,18.192844,1.0,263840,0.3883495
1980,22,homicide,23.49909,1.0,263840,0.3883495
1980,22,other external,34.4906,1.0,263840,0.3883495
1980,22,internal,21.604002,1.0,263840,0.3883495
1981,22,all,149.35583,1.0,263130,0.3520352
1981,22,MVA,63.46673,1.0,263130,0.3520352
1981,22,suicide,11.781249,1.0,263130,0.3520352
1981,22,homicide,24.322578,1.0,263130,0.3520352
1981,22,other external,29.643143,1.0,263130,0.3520352
1981,22,internal,20.142136,1.0,263130,0.3520352
1982,22,all,134.79765,1.0,261874,0.3316062
1982,22,MVA,58.043182,1.0,261874,0.3316062
1982,22,suicide,10.692165,1.0,261874,0.3316062
1982,22,homicide,22.148056,1.0,261874,0.3316062
1982,22,other external,25.584824,1.0,261874,0.3316062
1982,22,internal,18.329426,1.0,261874,0.3316062
1983,22,all,136.89917,1.0,257854,0.32128513
1983,22,MVA,48.86486,1.0,257854,0.32128513
1983,22,suicide,15.900471,1.0,257854,0.32128513
1983,22,homicide,24.044615,1.0,257854,0.32128513
1983,22,other external,22.881165,1.0,257854,0.32128513
1983,22,internal,25.208063,1.0,257854,0.32128513
1970,23,all,142.01318,0.32286224,52812,0.6443299
1970,23,MVA,71.95335,0.32286224,52812,0.6443299
1970,23,suicide,11.361054,0.32286224,52812,0.6443299
1970,23,homicide,1.893509,0.32286224,52812,0.6443299
1970,23,other external,17.041582,0.32286224,52812,0.6443299
1970,23,internal,39.76369,0.32286224,52812,0.6443299
1971,23,all,112.38439,0.31618702,54278,0.61728394
1971,23,MVA,53.428646,0.31618702,54278,0.61728394
1971,23,suicide,14.738936,0.31618702,54278,0.61728394
1971,23,homicide,1.842367,0.31618702,54278,0.61728394
1971,23,other external,20.266037,0.31618702,54278,0.61728394
1971,23,internal,22.108404,0.31618702,54278,0.61728394
1972,23,all,141.97235,0.7181807,56349,0.5980861
1972,23,MVA,88.73272,0.7181807,56349,0.5980861
1972,23,suicide,10.647926,0.7181807,56349,0.5980861
1972,23,homicide,0.0,0.7181807,56349,0.5980861
1972,23,other external,17.746544,0.7181807,56349,0.5980861
1972,23,internal,24.845161,0.7181807,56349,0.5980861
1973,23,all,137.09566,1.0,57624,0.563063
1973,23,MVA,74.62169,1.0,57624,0.563063
1973,23,suicide,17.35388,1.0,57624,0.563063
1973,23,homicide,5.206164,1.0,57624,0.563063
1973,23,other external,20.824656,1.0,57624,0.563063
1973,23,internal,19.089268,1.0,57624,0.563063
1974,23,all,139.36098,1.0,58840,0.5070994
1974,23,MVA,71.38001,1.0,58840,0.5070994
1974,23,suicide,8.497621,1.0,58840,0.5070994
1974,23,homicide,5.0985723,1.0,58840,0.5070994
1974,23,other external,40.788578,1.0,58840,0.5070994
1974,23,internal,13.596193,1.0,58840,0.5070994
1975,23,all,125.98843,1.0,60323,0.464684
1975,23,MVA,54.7055,1.0,60323,0.464684
1975,23,suicide,16.577425,1.0,60323,0.464684
1975,23,homicide,4.9732275,1.0,60323,0.464684
1975,23,other external,23.208395,1.0,60323,0.464684
1975,23,internal,26.52388,1.0,60323,0.464684
1976,23,all,112.9269,1.0,61987,0.4393673
1976,23,MVA,62.916416,1.0,61987,0.4393673
1976,23,suicide,8.066208,1.0,61987,0.4393673
1976,23,homicide,1.6132414,1.0,61987,0.4393673
1976,23,other external,27.425106,1.0,61987,0.4393673
1976,23,internal,12.905931,1.0,61987,0.4393673
1977,23,all,130.43547,0.864674,63633,0.41254127
1977,23,MVA,83.290115,0.864674,63633,0.41254127
1977,23,suicide,17.286629,0.864674,63633,0.41254127
1977,23,homicide,3.1430233,0.864674,63633,0.41254127
1977,23,other external,11.000582,0.864674,63633,0.41254127
1977,23,internal,15.7151165,0.864674,63633,0.41254127
1978,23,all,142.98958,0.3268019,63641,0.3834356
1978,23,MVA,94.27885,0.3268019,63641,0.3834356
1978,23,suicide,14.141827,0.3268019,63641,0.3834356
1978,23,homicide,4.713942,0.3268019,63641,0.3834356
1978,23,other external,7.8565702,0.3268019,63641,0.3834356
1978,23,internal,21.998398,0.3268019,63641,0.3834356
1979,23,all,120.5555,0.32573467,63871,0.34435263
1979,23,MVA,73.58582,0.32573467,63871,0.34435263
1979,23,suicide,10.95959,0.32573467,63871,0.34435263
1979,23,homicide,3.1313117,0.32573467,63871,0.34435263
1979,23,other external,25.050493,0.32573467,63871,0.34435263
1979,23,internal,7.828279,0.32573467,63871,0.34435263
1980,23,all,149.97188,0.32457978,64012,0.30339804
1980,23,MVA,84.359184,0.32457978,64012,0.30339804
1980,23,suicide,14.059864,0.32457978,64012,0.30339804
1980,23,homicide,6.2488284,0.32457978,64012,0.30339804
1980,23,other external,24.995314,0.32457978,64012,0.30339804
1980,23,internal,20.308693,0.32457978,64012,0.30339804
1981,23,all,115.874855,0.33144844,64725,0.330033
1981,23,MVA,60.254925,0.33144844,64725,0.330033
1981,23,suicide,16.994978,0.33144844,64725,0.330033
1981,23,homicide,1.544998,0.33144844,64725,0.330033
1981,23,other external,12.359984,0.33144844,64725,0.330033
1981,23,internal,24.719969,0.33144844,64725,0.330033
1982,23,all,89.208855,0.33484623,63895,0.31088084
1982,23,MVA,42.25683,0.33484623,63895,0.31088084
1982,23,suicide,14.085609,0.33484623,63895,0.31088084
1982,23,homicide,1.5650676,0.33484623,63895,0.31088084
1982,23,other external,15.650677,0.33484623,63895,0.31088084
1982,23,internal,15.650677,0.33484623,63895,0.31088084
1983,23,all,100.489685,0.3397349,62693,0.30120483
1983,23,MVA,54.23253,0.3397349,62693,0.30120483
1983,23,suicide,17.545818,0.3397349,62693,0.30120483
1983,23,homicide,1.5950744,0.3397349,62693,0.30120483
1983,23,other external,15.950744,0.3397349,62693,0.30120483
1983,23,internal,11.165521,0.3397349,62693,0.30120483
1970,24,all,130.16826,0.0,198205,0.077319585
1970,24,MVA,38.34414,0.0,198205,0.077319585
1970,24,suicide,9.081507,0.0,198205,0.077319585
1970,24,homicide,15.135844,0.0,198205,0.077319585
1970,24,other external,21.69471,0.0,198205,0.077319585
1970,24,internal,45.91206,0.0,198205,0.077319585
1971,24,all,135.54112,0.0,214695,0.074074075
1971,24,MVA,36.33061,0.0,214695,0.074074075
1971,24,suicide,10.712872,0.0,214695,0.074074075
1971,24,homicide,20.49419,0.0,214695,0.074074075
1971,24,other external,20.028412,0.0,214695,0.074074075
1971,24,internal,47.975033,0.0,214695,0.074074075
1972,24,all,127.37549,0.0,224533,0.21531102
1972,24,MVA,33.84803,0.0,224533,0.21531102
1972,24,suicide,2.672213,0.0,224533,0.21531102
1972,24,homicide,22.268442,0.0,224533,0.21531102
1972,24,other external,26.72213,0.0,224533,0.21531102
1972,24,internal,41.86467,0.0,224533,0.21531102
1973,24,all,131.38968,0.0,232895,0.2027027
1973,24,MVA,42.508427,0.0,232895,0.2027027
1973,24,suicide,12.022585,0.0,232895,0.2027027
1973,24,homicide,18.463257,0.0,232895,0.2027027
1973,24,other external,23.615793,0.0,232895,0.2027027
1973,24,internal,34.77962,0.0,232895,0.2027027
1974,24,all,139.34163,0.50410956,236828,0.1825558
1974,24,MVA,53.203167,0.50410956,236828,0.1825558
1974,24,suicide,12.245173,0.50410956,236828,0.1825558
1974,24,homicide,18.156637,0.50410956,236828,0.1825558
1974,24,other external,17.312141,0.50410956,236828,0.1825558
1974,24,internal,38.42451,0.50410956,236828,0.1825558
1975,24,all,111.10651,1.0,241210,0.16728625
1975,24,MVA,38.555614,1.0,241210,0.16728625
1975,24,suicide,7.8769536,1.0,241210,0.16728625
1975,24,homicide,17.412214,1.0,241210,0.16728625
1975,24,other external,21.557978,1.0,241210,0.16728625
1975,24,internal,25.703743,1.0,241210,0.16728625
1976,24,all,112.83682,1.0,244601,0.15817223
1976,24,MVA,42.518223,1.0,244601,0.15817223
1976,24,suicide,15.126676,1.0,244601,0.15817223
1976,24,homicide,6.950094,1.0,244601,0.15817223
1976,24,other external,18.397308,1.0,244601,0.15817223
1976,24,internal,29.844522,1.0,244601,0.15817223
1977,24,all,112.15135,1.0,246096,0.14851487
1977,24,MVA,37.79013,1.0,246096,0.14851487
1977,24,suicide,19.098238,1.0,246096,0.14851487
1977,24,homicide,10.158637,1.0,246096,0.14851487
1977,24,other external,17.472857,1.0,246096,0.14851487
1977,24,internal,27.631493,1.0,246096,0.14851487
1978,24,all,117.08784,1.0,243407,0.13803682
1978,24,MVA,46.013466,1.0,243407,0.13803682
1978,24,suicide,11.092532,1.0,243407,0.13803682
1978,24,homicide,15.200877,1.0,243407,0.13803682
1978,24,other external,16.844215,1.0,243407,0.13803682
1978,24,internal,27.936749,1.0,243407,0.13803682
1979,24,all,100.80896,1.0,241050,0.12396695
1979,24,MVA,40.655464,1.0,241050,0.12396695
1979,24,suicide,9.541589,1.0,241050,0.12396695
1979,24,homicide,14.934661,1.0,241050,0.12396695
1979,24,other external,9.956441,1.0,241050,0.12396695
1979,24,internal,25.720804,1.0,241050,0.12396695
1980,24,all,116.99851,1.0,240174,0.109223306
1980,24,MVA,46.21649,1.0,240174,0.109223306
1980,24,suicide,9.160026,1.0,240174,0.109223306
1980,24,homicide,17.070957,1.0,240174,0.109223306
1980,24,other external,14.572768,1.0,240174,0.109223306
1980,24,internal,29.978266,1.0,240174,0.109223306
1981,24,all,117.02268,1.0,242688,0.0990099
1981,24,MVA,45.325687,1.0,242688,0.0990099
1981,24,suicide,9.477189,1.0,242688,0.0990099
1981,24,homicide,18.542326,1.0,242688,0.0990099
1981,24,other external,14.421809,1.0,242688,0.0990099
1981,24,internal,29.25567,1.0,242688,0.0990099
1982,24,all,103.27361,0.95785904,244012,0.09326425
1982,24,MVA,38.522697,0.95785904,244012,0.09326425
1982,24,suicide,9.835582,0.95785904,244012,0.09326425
1982,24,homicide,18.851532,0.95785904,244012,0.09326425
1982,24,other external,13.523925,0.95785904,244012,0.09326425
1982,24,internal,22.539875,0.95785904,244012,0.09326425
1983,24,all,90.31644,0.67795056,243588,0.09036145
1983,24,MVA,29.147577,0.67795056,243588,0.09036145
1983,24,suicide,11.494819,0.67795056,243588,0.09036145
1983,24,homicide,12.726407,0.67795056,243588,0.09036145
1983,24,other external,13.136936,0.67795056,243588,0.09036145
1983,24,internal,23.810698,0.67795056,243588,0.09036145
1970,25,all,97.51596,0.0,305591,0.22680412
1970,25,MVA,38.940937,0.0,305591,0.22680412
1970,25,suicide,7.8536344,0.0,305591,0.22680412
1970,25,homicide,5.2357564,0.0,305591,0.22680412
1970,25,other external,15.707269,0.0,305591,0.22680412
1970,25,internal,29.778364,0.0,305591,0.22680412
1971,25,all,114.737946,0.0,314630,0.21728395
1971,25,MVA,43.861042,0.0,314630,0.21728395
1971,25,suicide,8.581509,0.0,314630,0.21728395
1971,25,homicide,7.310174,0.0,314630,0.21728395
1971,25,other external,15.891683,0.0,314630,0.21728395
1971,25,internal,39.09354,0.0,314630,0.21728395
1972,25,all,110.735085,0.0,321488,0.21052632
1972,25,MVA,41.059074,0.0,321488,0.21052632
1972,25,suicide,8.709501,0.0,321488,0.21052632
1972,25,homicide,4.3547506,0.0,321488,0.21052632
1972,25,other external,19.285324,0.0,321488,0.21052632
1972,25,internal,37.32643,0.0,321488,0.21052632
1973,25,all,121.30388,0.83835614,328926,0.19819818
1973,25,MVA,55.939632,0.83835614,328926,0.19819818
1973,25,suicide,10.032652,0.83835614,328926,0.19819818
1973,25,homicide,6.6884346,0.83835614,328926,0.19819818
1973,25,other external,19.457264,0.83835614,328926,0.19819818
1973,25,internal,29.185896,0.83835614,328926,0.19819818
1974,25,all,108.68332,1.0,334918,0.17849898
1974,25,MVA,52.251595,1.0,334918,0.17849898
1974,25,suicide,7.464514,1.0,334918,0.17849898
1974,25,homicide,6.2701917,1.0,334918,0.17849898
1974,25,other external,16.72051,1.0,334918,0.17849898
1974,25,internal,25.976507,1.0,334918,0.17849898
1975,25,all,95.866905,1.0,342141,0.19702603
1975,25,MVA,38.288307,1.0,342141,0.19702603
1975,25,suicide,8.476038,1.0,342141,0.19702603
1975,25,homicide,6.722375,1.0,342141,0.19702603
1975,25,other external,16.659798,1.0,342141,0.19702603
1975,25,internal,25.72039,1.0,342141,0.19702603
1976,25,all,95.01365,1.0,348371,0.18629174
1976,25,MVA,44.205746,1.0,348371,0.18629174
1976,25,suicide,10.046761,1.0,348371,0.18629174
1976,25,homicide,5.741006,1.0,348371,0.18629174
1976,25,other external,11.194962,1.0,348371,0.18629174
1976,25,internal,23.825174,1.0,348371,0.18629174
1977,25,all,87.619804,1.0,352660,0.17491749
1977,25,MVA,37.14626,1.0,352660,0.17491749
1977,25,suicide,11.342369,1.0,352660,0.17491749
1977,25,homicide,4.2533884,1.0,352660,0.17491749
1977,25,other external,12.760165,1.0,352660,0.17491749
1977,25,internal,22.11762,1.0,352660,0.17491749
1978,25,all,93.816895,1.0,351749,0.16257669
1978,25,MVA,43.78122,1.0,351749,0.16257669
1978,25,suicide,6.5387535,1.0,351749,0.16257669
1978,25,homicide,3.980111,1.0,351749,0.16257669
1978,25,other external,15.920444,1.0,351749,0.16257669
1978,25,internal,23.59637,1.0,351749,0.16257669
1979,25,all,104.28533,0.52463573,352878,0.14600551
1979,25,MVA,53.84297,0.52463573,352878,0.14600551
1979,25,suicide,9.06829,0.52463573,352878,0.14600551
1979,25,homicide,7.6513696,0.52463573,352878,0.14600551
1979,25,other external,12.185514,0.52463573,352878,0.14600551
1979,25,internal,21.537188,0.52463573,352878,0.14600551
1980,25,all,87.62823,0.3340226,345779,0.12864077
1980,25,MVA,40.199085,0.3340226,345779,0.12864077
1980,25,suicide,9.254466,0.3340226,345779,0.12864077
1980,25,homicide,3.7596269,0.3340226,345779,0.12864077
1980,25,other external,11.568083,0.3340226,345779,0.12864077
1980,25,internal,22.846964,0.3340226,345779,0.12864077
1981,25,all,86.11927,0.3502799,341387,0.11661166
1981,25,MVA,38.37287,0.3502799,341387,0.11661166
1981,25,suicide,9.080604,0.3502799,341387,0.11661166
1981,25,homicide,7.323067,0.3502799,341387,0.11661166
1981,25,other external,12.00983,0.3502799,341387,0.11661166
1981,25,internal,19.332897,0.3502799,341387,0.11661166
1982,25,all,77.60542,0.3477926,332451,0.10984456
1982,25,MVA,29.177233,0.3477926,332451,0.10984456
1982,25,suicide,7.8207016,0.3477926,332451,0.10984456
1982,25,homicide,8.422294,0.3477926,332451,0.10984456
1982,25,other external,9.324682,0.3477926,332451,0.10984456
1982,25,internal,22.860512,0.3477926,332451,0.10984456
1983,25,all,78.29848,0.33995914,326954,0.1064257
1983,25,MVA,30.27949,0.33995914,326954,0.1064257
1983,25,suicide,10.399016,0.33995914,326954,0.1064257
1983,25,homicide,5.5053616,0.33995914,326954,0.1064257
1983,25,other external,11.316577,0.33995914,326954,0.1064257
1983,25,internal,20.798033,0.33995914,326954,0.1064257
1970,26,all,133.23877,0.0,476588,0.51546395
1970,26,MVA,48.259712,0.0,476588,0.51546395
1970,26,suicide,9.651942,0.0,476588,0.51546395
1970,26,homicide,20.982483,0.0,476588,0.51546395
1970,26,other external,16.576162,0.0,476588,0.51546395
1970,26,internal,37.76847,0.0,476588,0.51546395
1971,26,all,130.57503,0.0,503159,0.49382716
1971,26,MVA,49.48734,0.0,503159,0.49382716
1971,26,suicide,8.943495,0.0,503159,0.49382716
1971,26,homicide,19.874434,0.0,503159,0.49382716
1971,26,other external,16.495779,0.0,503159,0.49382716
1971,26,internal,35.77398,0.0,503159,0.49382716
1972,26,all,153.37689,1.0,520287,0.47846892
1972,26,MVA,64.57974,1.0,520287,0.47846892
1972,26,suicide,11.532097,1.0,520287,0.47846892
1972,26,homicide,16.529339,1.0,520287,0.47846892
1972,26,other external,18.451355,1.0,520287,0.47846892
1972,26,internal,42.284355,1.0,520287,0.47846892
1973,26,all,155.31834,1.0,531811,0.45045045
1973,26,MVA,54.342613,1.0,531811,0.45045045
1973,26,suicide,13.162571,1.0,531811,0.45045045
1973,26,homicide,19.931892,1.0,531811,0.45045045
1973,26,other external,27.07729,1.0,531811,0.45045045
1973,26,internal,40.80397,1.0,531811,0.45045045
1974,26,all,140.87694,1.0,543737,0.40567952
1974,26,MVA,49.10462,1.0,543737,0.40567952
1974,26,suicide,12.689959,1.0,543737,0.40567952
1974,26,homicide,23.908617,1.0,543737,0.40567952
1974,26,other external,24.82818,1.0,543737,0.40567952
1974,26,internal,30.345552,1.0,543737,0.40567952
1975,26,all,138.03096,1.0,553499,0.37174723
1975,26,MVA,50.9486,1.0,553499,0.37174723
1975,26,suicide,13.369492,1.0,553499,0.37174723
1975,26,homicide,16.079523,1.0,553499,0.37174723
1975,26,other external,23.848282,1.0,553499,0.37174723
1975,26,internal,33.785065,1.0,553499,0.37174723
1976,26,all,131.35944,1.0,561056,0.35149384
1976,26,MVA,52.579422,1.0,561056,0.35149384
1976,26,suicide,14.793532,1.0,561056,0.35149384
1976,26,homicide,16.75412,1.0,561056,0.35149384
1976,26,other external,20.140593,1.0,561056,0.35149384
1976,26,internal,27.09177,1.0,561056,0.35149384
1977,26,all,126.24004,1.0,564797,0.330033
1977,26,MVA,57.18869,1.0,564797,0.330033
1977,26,suicide,13.810271,1.0,564797,0.330033
1977,26,homicide,16.111984,1.0,564797,0.330033
1977,26,other external,15.403765,1.0,564797,0.330033
1977,26,internal,23.725338,1.0,564797,0.330033
1978,26,all,120.83812,0.969863,557771,0.30674848
1978,26,MVA,48.227676,0.969863,557771,0.30674848
1978,26,suicide,15.418514,0.969863,557771,0.30674848
1978,26,homicide,12.7292385,0.969863,557771,0.30674848
1978,26,other external,18.10779,0.969863,557771,0.30674848
1978,26,internal,26.354902,0.969863,557771,0.30674848
1979,26,all,102.87398,0.0,554076,0.27548212
1979,26,MVA,43.49584,0.0,554076,0.27548212
1979,26,suicide,12.814127,0.0,554076,0.27548212
1979,26,homicide,11.370281,0.0,554076,0.27548212
1979,26,other external,15.8822975,0.0,554076,0.27548212
1979,26,internal,19.31143,0.0,554076,0.27548212
1980,26,all,98.4415,0.0,543470,0.24271844
1980,26,MVA,39.192596,0.0,543470,0.24271844
1980,26,suicide,11.776179,0.0,543470,0.24271844
1980,26,homicide,14.352219,0.0,543470,0.24271844
1980,26,other external,11.960182,0.0,543470,0.24271844
1980,26,internal,21.160322,0.0,543470,0.24271844
1981,26,all,90.45408,0.0,530656,0.22002201
1981,26,MVA,32.789604,0.0,530656,0.22002201
1981,26,suicide,11.872098,0.0,530656,0.22002201
1981,26,homicide,14.321896,0.0,530656,0.22002201
1981,26,other external,9.610746,0.0,530656,0.22002201
1981,26,internal,21.859735,0.0,530656,0.22002201
1982,26,all,96.407326,0.0,515521,0.20725389
1982,26,MVA,36.46796,0.0,515521,0.20725389
1982,26,suicide,15.518282,0.0,515521,0.20725389
1982,26,homicide,11.056776,0.0,515521,0.20725389
1982,26,other external,12.996561,0.0,515521,0.20725389
1982,26,internal,20.367744,0.0,515521,0.20725389
